SMASH	SMASH!	
SMBC:EVIL	SPIDER-MAN/BLACK CAT: EVIL THAT MEN DO	2002-2006
SMEN	SPIDER-MEN	2012
SMF	SPIDER-MAN FAMILY	2005
SMF2	SPIDER-MAN FAMILY VOL. 2	2007-2008
SMF:AF	SPIDER-MAN FAMILY: AMAZING FRIENDS	2006
SMFFSC	SPIDER-MAN FAMILY FEATURING SPIDER-CLAN	2006
SMHS	SPIDER-MAN HOLIDAY SPECIAL	1995
SMMM	SPIDER-MAN MADE MEN	1998
SMS&PM	SPIDER-MAN STORM & POWER-MAN	1982
SMSE:TV	SPIDER-MAN SPECIAL EDITION: TRIAL OF VENOM	1992
SMTU	SPIDER-MAN TEAM-UP	1995-1997
SMU	SPIDER-MAN UNLIMITED	1993-1998
SMU3	SPIDER-MAN UNLIMITED VOL. 3	2004-2006
SMV.W	SPIDER-MAN VS. WOLVERINE	1987
SOH	SON OF HULK	2009-2010
SOLITAIRE	SOLITAIRE	1993-1994
SOLO	SOLO	1994
SOLOA	SOLO AVENGERS	1987-1989
SOLUTION	SOLUTION	1993-1994
SOLX	SOLDIER X	2002-2003
SOM	SON OF M	2006
SOS	SON OF SATAN	1975-1977
SOV	GHOST RIDER/BLAZE: SPIRITS OF VENGEANCE	1992-1994
SP	SUPREME POWER	2003-2005
SP2	SUPREME POWER VOL. 2	2011
SP:H	SUPREME POWER:HYPERION	2005-2006
SP:NHAWK	SUPREME POWER:NIGHTHAWK	2005-2006
SPECSG	SPECTACULAR SPIDER-GIRL	2010
SPECSM	SPECTACULAR SPIDER-MAN (MAGAZINE)	1968
SPECSM3	SPECTACULAR SPIDER-MAN VOL. 3	2003-2005
SPELL	SPELLBOUND	1988
SPELLB	SPELLBINDERS	2004-2005
SPIDEY	SPIDEY	2001
SPIDEY&MM/	SPIDEY & THE MINI-MARVELS	2003
SQS	SQUADRON SUPREME	1985-1986
SQS2	SQUADRON SUPREME VOL. 2	2006
SQS3	SQUADRON SUPREME VOL. 3	2008-2009
SQS:H/NHAWK	SQUADRON SUPREME: HYPERION VS. NIGHTHAWK	2007
SQS:NWO	SQUADRON SUPREME: NEW WORLD ORDER	1998
SR	SHADOW RIDERS	1993
SR:SS	STEVE ROGERS: SUPER SOLDIER	2010
SS	SILVER SURFER	1968-1970
SS2	SILVER SURFER VOL. 2	1982
SS3	SILVER SURFER VOL. 3	1987-1998
SS4	SILVER SURFER VOL. 4	2003-2004
SS5	SILVER SURFER VOL. 5	2011
SS6	SILVER SURFER VOL. 6	2014-
SS/RUNE	SILVER SURFER/RUNE	1995
SS/SUP	SILVER SURFER/SUPERMAN	1996
SS/T	SILVER SURFER/THOR	1998
SS/W:R	SILVER SURFER/WARLOCK: RESURRECTION	1993
SS/WEAPON0	SILVER SURFER/WEAPON 0	1997
SS/WITCHBLADE	SILVER SURFER/WITCHBLADE	1997
SS: HOMECOMING	SILVER SURFER: HOMECOMING	1991
SS:DA	SILVER SURFER: DANGEROUS ARTIFACTS	1996
SS:ITN	SILVER SURFER: IN THY NAME	2008
SS:P	SILVER SURFER: PARABLE	1988-1989
SSCARSPI	SPECTACULAR SCARLET SPIDER	1995
SSD	SHANNA THE SHE-DEVIL	1972-1973
SSGN	SILVER SURFER GRAPHIC NOVEL	1978
SSM&CB	SUPER SPIDER-MAN & CAPTAIN BRITAIN (British Comic)	
SSOC	SAVAGE SWORD OF CONAN	1974-1995
SSONE	SENTINEL SQUAD O*N*E	2006
SSS	SOVIET SUPER SOLDIERS	1992
SSU	SCARLET SPIDER UNLIMITED	1995
SSWP	SILVER SABLE & THE WILD PACK	1992-1995
ST	STRANGE TALES	1951-1976
ST2	STRANGE TALES VOL. 2	1987-1988
ST3	STRANGE TALES VOL. 3	1994
ST4	STRANGE TALES VOL. 4	1998
ST5	STRANGE TALES VOL. 5	2009-2010
ST:DC	STRANGE TALES: DARK CORNERS	1998
STAN/DS	STAN LEE MEETS DOCTOR STRANGE	2006
STARBLAST	STARBLAST	1994
STARJAM	STARJAMMERS	1995-1996
STARJAM2	STARJAMMERS VOL. 2	2004-2005
STARLORD	STARLORD	1996
STARLORD:SE	STARLORD: SPECIAL EDITION	1982
STARMAS	STAR MASTERS	1995-1996
STORM	STORM	1996
STORM2	STORM VOL. 2	2006
STORM3	STORM VOL. 3	2014-
STORM:BRB	STORMBREAKER: SAGA OF BETA RAY BILL	2005
STRANGE2	STRANGE VOL. 2	2010
STRANGERS	STRANGERS	1993-1995
STRONG	STRONG GUY REBORN	1997
STRYFE	STRYFE'S STRIKE FILE	1993
SUB-M	SUB-MARINER	1968-1974
SUB-M2	SUB-MARINER VOL. 2 (PRINCE NAMOR)	1984
SUB-M3	SUB-MARINER VOL. 3	2007-2008
SUB-MARINER COMICS	SUB-MARINER COMICS	1941-1955
SUB-MARINER COMICS 70AS	SUB-MARINER COMICS 70TH ANNIVERSARY SPECIAL	2009
SUP/FF	SUPERMAN/FANTASTIC FOUR	1999
SUPER MYSTERY3	SUPER MYSTERY VOL. 3	
SUPER MYSTERY4	SUPER MYSTERY VOL. 4	
SUPSOL	SUPERSOLDIERS	1993
SUPTHR	SUPERNATURAL THRILLERS	1972-1975
SURVIVE	SURVIVE!	2014
SVC	SUPER-VILLAIN CLASSICS	1983
SVERSE	SPIDER-VERSE	2015
SVERSETU	SPIDER-VERSE TEAM-UP	2015
SVT	SAVAGE TALES	1971-1975
SVT2	SAVAGE TALES VOL. 2	1985-1986
SVTU	SUPER-VILLAIN TEAM-UP	1975-1980
SVTU:M	SUPER-VILLAIN TEAM-UP: MODOK'S 11	2007-2008
SWII	SECRET WARS II	1985-1986
SWORD	SWORD	2010
T	THOR	1966-1996, 2009-2011
T2	THOR VOL. 2	1998-2004
T3	THOR VOL. 3	2006-2009
T4	THOR VOL. 4 (MIGHTY)	2011-2012
T5	THOR VOL. 5 (GOD OF THUNDER)	2012-2014
T6	THOR VOL. 6	2014-
T:AGES	THOR: AGES OF THUNDER	2008
T:BO	THOR: BLOOD OATH	2005-2006
T:FINALE	THOR: FINALE	2010
T:G	THOR: GODSTORM	2001-2002
T:LEGEND	THOR: LEGEND	1996
T:MAN	THOR: MAN OF WAR	2009
T:RAGE	THOR: RAGE OF THOR	2010
T:REIGN	THOR: REIGN OF BLOOD	2008
T:SOA	THOR: SON OF ASGARD	2004-2005
T:TOH	THOR: TRUTH OF HISTORY	2008
T:TRIAL	THOR: TRIAL OF THOR	2009
T:V	THOR: VIKINGS	2003-2004
T:WOLVES	THOR: WOLVES OF THE NORTH	2011
TA	TEAM AMERICA	1982-1983
TACO:A	TACO BELL: AVENGERS	2009
TACO:CA	TACO BELL: CAPTAIN AMERICA	2009
TACO:FF	TACO BELL: FANTASTIC FOUR	2009
TACO:T	TACO BELL: THOR	2009
TASK	TASKMASTER	2002
TASK2	TASKMASTER VOL. 2	2010-2011
TB	THUNDERBOLTS	1997-2003
TB2	THUNDERBOLTS VOL. 2 (NEW)	2005-2006
TB3	THUNDERBOLTS VOL. 3	2013-2014
TB:BP	THUNDERBOLTS: BREAKING POINT	2008
TB:DM	THUNDERBOLTS: DESPERATE MEASURES	2007
TB:II	THUNDERBOLTS: INTERNATIONAL INCIDENT	2008
TB:LS	THUNDERBOLTS: LIFE SENTENCES	2001
TB:RM	THUNDERBOLTS: REASON IN MADNESS	2008
TB:ZBB	THUNDERBOLTS PRESENTS: ZEMO - BORN BETTER	2007
TCORPS	THOR CORPS	1993
TER	TERROR, INC.	1992-1993
TG	THING	1983-1986
TG2	THING VOL. 2	2006
TG:FREAK	THING: FREAKSHOW	2002
TGK	TWO-GUN KID	1948-1977
TGK:SR	TWO-GUN KID: SUNSET RIDERS	1995
TGSS	THOR GOD-SIZE SPECIAL	2009
THANOS	THANOS	2003-2004
TIGRA	TIGRA	2002
TIME:2099	TIMESTORM: 2009-2099	2009
TIME:2099SM	TIMESTORM: 2009-2099 SPIDER-MAN	2009
TIME:2099X	TIMESTORM: 2009-2099 X-MEN	2009
TM/U	TALES OF THE MARVEL UNIVERSE	1997
TM:BB	TALES OF THE MARVELS: BLOCKBUSTER	1995
TM:ID	TALES OF THE MARVELS: INNER DEMONS	1995
TM:WY	TALES OF THE MARVELS: WONDER YEARS	1995
TOD	TOMB OF DRACULA	1972-1979
TOD2	TOMB OF DRACULA VOL. 2 (MAGAZINE)	1979-1980
TOD3	TOMB OF DRACULA VOL. 3	1991-1992
TOD4	TOMB OF DRACULA VOL. 4	2004-2005
TORCH	TORCH	
TOS	TALES OF SUSPENSE	1959-1968
TOS2	TALES OF SUSPENSE VOL. 2	1995
TOT	TOMB OF TERROR	2010
TOTZ	TALES OF THE ZOMBIE (MAGAZINE)	1973-1975
TOWER	TOWER OF SHADOWS	1969-1970
TOXIN	TOXIN	2005
TQ	THANOS QUEST	1990
TR	THANOS RISING	2013
TREK/X	STAR TREK/X-MEN	1996
TREK/X:SC	STAR TREK/X-MEN: SECOND CONTACT	1998
TRUEB	TRUE BELIEVERS	2008-2009
TRUK	TRANSFORMERS UK	1984-1992
TRUTH	TRUTH: RED WHITE & BLACK	2003
TS	THUNDERSTRIKE	1993-1995
TS2	THUNDERSTRIKE VOL. 2	2011
TSHLN	THING & SHE-HULK: LONG NIGHT	2002
TSLIP	TIMESLIP: COMING OF THE AVENGERS	1998
TTA	TALES TO ASTONISH	1959-1968
TTA2	TALES TO ASTONISH VOL. 2	1979-1981
TTA3	TALES TO ASTONISH VOL. 3	1994
TW	SPIDER-MAN'S TANGLED WEB	2001-2003
TWELVE	TWELVE	2007-2012
TWELVE:SH	TWELVE: SPEARHEAD	2010
TWO-GUN WESTERN	TWO-GUN WESTERN	
TX2K	TEAM X 2000	1999
TYPHOID	TYPHOID	1995-1996
TZ	TARZAN	1977-1979
UA	UNLIMITED ACCESS	1997-1998
UAV	UNCANNY AVENGERS	2012-2014
UAV2	UNCANNY AVENGERS VOL. 2	2015-
UG	ULTRA GIRL	1996-1997
UJ	UNION JACK	1998-1999
UJ2	UNION JACK VOL. 2	2006-2007
ULCM	UNTOLD LEGEND OF CAPTAIN MARVEL	1997
ULTA	ULTIMATE AVENGERS	2009-2010
ULTA2	ULTIMATE AVENGERS 2	2010
ULTA3	ULTIMATE AVENGERS 3	2010-2011
ULTADV	ULTIMATE ADVENTURES	2002-2003
ULTARMOR	ULTIMATE ARMOR WARS	2009-2010
ULTAVNULTS	ULTIMATE AVENGERS VS. NEW ULTIMATES	2011
ULTCA	ULTIMATE CAPTAIN AMERICA	2011
ULTCHAWK	ULTIMATE COMICS HAWKEYE	2011-2012
ULTCIM	ULTIMATE COMICS IRON MAN	2012-2013
ULTCSM	ULTIMATE COMICS SPIDER-MAN	2011-2014
ULTCULTS	ULTIMATE COMICS ULTIMATES	2011-2013
ULTCW	ULTIMATE COMICS WOLVERINE	2013
ULTCXM	ULTIMATE COMICS X-MEN	2011-2013
ULTDD&EL	ULTIMATE DAREDEVIL & ELEKTRA	2003
ULTDOOM	ULTIMATE DOOM	2011
ULTEL	ULTIMATE ELEKTRA	2004-2005
ULTENEMY	ULTIMATE ENEMY	2010
ULTEXT	ULTIMATE EXTINCTION	2006
ULTF.F.	ULTIMATE FF	2014-
ULTFALL	ULTIMATE FALLOUT	2011
ULTFF	ULTIMATE FANTASTIC FOUR	2004-2009
ULTFF/XM	ULTIMATE FANTASTIC FOUR/X-MEN	2008
ULTH	ULTIMATE HULK	2008
ULTHUMAN	ULTIMATE HUMAN	2008
ULTIMATUM	ULTIMATUM	2009
ULTIMATUM:FFR	ULTIMATUM: FANTASTIC FOUR REQUIEM	2009
ULTIMATUM:SMR	ULTIMATUM: SPIDER-MAN REQUIEM	2009
ULTIMATUM:XMR	ULTIMATUM: X-MEN REQUIEM	2009
ULTM/TU	ULTIMATE MARVEL TEAM-UP	2001-2002
ULTMYST	ULTIMATE MYSTERY	2010
ULTNM	ULTIMATE NIGHTMARE	2004-2005
ULTNULTS	ULTIMATE NEW ULTIMATES	2010-2011
ULTO	ULTIMATE ORIGINS	2008
ULTP	ULTIMATE POWER	2006-2008
ULTRAF	ULTRAFORCE	1994-1995
ULTRAF2	ULTRAFORCE VOL. 2	1995-1996
ULTRAF &infin;	ULTRAFORCE &infin;	1995
ULTRAF/A	ULTRAFORCE/AVENGERS	1995
ULTRAF/AP	ULTRAFORCE/AVENGERS PRELUDE	1995
ULTRAF/SM	ULTRAFORCE/SPIDER-MAN	1996
ULTRAV:FS	ULTRAVERSE: FUTURE SHOCK	1997
ULTRAVDF	ULTRAVERSE DOUBLE FEATURE	1995
ULTRAVP	ULTRAVERSE PREMIERE	1993
ULTRAVU	ULTRAVERSE UNLIMITED	1996
ULTRAVYZ	ULTRAVERSE YEAR ZERO: DEATH OF THE SQUAD	1995
ULTS	ULTIMATES	2002-2004
ULTS2	ULTIMATES 2	2005-2007
ULTS3	ULTIMATES 3	2008
ULTSEC	ULTIMATE SECRET	2005
ULTSIX	ULTIMATE SIX	2003-2004
ULTSM	ULTIMATE SPIDER-MAN	2000-2009, 2011
ULTSM2	ULTIMATE SPIDER-MAN VOL. 2	2009-2010
ULTSSAGA	ULTIMATES SAGA	2007
ULTT	ULTIMATE THOR	2010-2011
ULTVIS	ULTIMATE VISION	2007-2008
ULTWAR	ULTIMATE WAR	2003
ULTWVH	ULTIMATE WOLVERINE VS. HULK	2006-2009
ULTX	ULTIMATE X	2010-2011
ULTX/4	ULTIMATE X/4	2006
ULTXM	ULTIMATE X-MEN	2001-2009
ULTXM/FF	ULTIMATE X-MEN/FANTASTIC FOUR	2008
UNCANNY TALES	UNCANNY TALES	
UNIX	UNIVERSE X	2000-2001
UNIX X	UNIVERSE X X	2001
UO	UNCANNY ORIGINS	1996-1997
US1	U.S. 1	1993
USA	USAGENT	1993
USA2	USAGENT VOL. 2	2001
USA COMICS	USA COMICS	1941-1945
USA COMICS 70AS	USA COMICS 70TH ANNIVERSARY SPECIAL	2009
UTNU:DP7	UNTOLD TALES OF THE NEW UNIVERSE: DP7	2006
UTNU:JUSTICE	UNTOLD TALES OF THE NEW UNIVERSE: JUSTICE	2006
UTNU:NMASK	UNTOLD TALES OF THE NEW UNIVERSE: NIGHTMASK	2006
UTNU:PF	UNTOLD TALES OF THE NEW UNIVERSE: PSI-FORCE	2006
UTNU:SB	UNTOLD TALES OF THE NEW UNIVERSE: STAR BRAND	2006
UTOPIA	DARK AVENGERS/UNCANNY X-MEN: UTOPIA	2009
UTSM	UNTOLD TALES OF SPIDER-MAN	1995-1997
UTSM:SE	UNTOLD TALES OF SPIDER-MAN: STRANGE ENCOUNTERS	1998
UW	UNDERWORLD	2006
UX	UNCANNY X-MEN	1963-2011
UX2	UNCANNY X-MEN VOL. 2	2012
UX3	UNCANNY X-MEN VOL. 3	2013-
UX/FF	UNCANNY X-MEN/FANTASTIC FOUR	1998
UX:HA	UNCANNY X-MEN: HEROIC AGE	2010
UXFOR	UNCANNY X-FORCE	2010-2013
UXFOR2	UNCANNY X-FORCE VOL. 2	2013-2014
V	VENOM	2003-2004
V2	VENOM VOL. 2	2011-2013
V&SW	VISION & SCARLET WITCH	1982-1983
V&SW2	VISION & SCARLET WITCH VOL. 2	1985-1986
V:ACS	VENOM: ALONG CAME A SPIDER	1996
V:CU	VENOM: CARNAGE UNLEASHED	1995
V:EW	VENOM: ENEMY WITHIN	1994
V:F	VENOM: FINALE	1997-1998
V:FP	VENOM: FUNERAL PYRE	1993
V:HUNGER	VENOM: HUNGER	1996
V:HUNTED	VENOM: HUNTED	1996
V:LP	VENOM: LETHAL PROTECTOR	1993
V:LTK	VENOM: LICENSE TO KILL	1997
V:MACE	VENOM: MACE	1994
V:MADNESS	VENOM: MADNESS	1993-1994
V:NOV	VENOM: NIGHTS OF VENGEANCE	1994
V:OT	VENOM: ON TRIAL	1997
V:SA	VENOM: SEPARATION ANXIETY	1994-1995
V:SB	VENOM: SIGN OF THE BOSS	1997
V:SOD	VENOM: SEED OF DARKNESS	1997
V:STA	VENOM: SINNER TAKES ALL	1995
V:TC	VENOM: TOOTH & CLAW	1996-1997
VAL	VALKYRIE	1997
VAL2	VALKYRIE VOL. 2	2010
VENGEANCE	VENGEANCE	2011-2012
VENUS	VENUS	1948-1952
VFH	VILLAINS FOR HIRE	2012
VIS	VISION	1994-1995
VIS2	VISION VOL. 2	2002-2003
VSS	VENOM SUPER SPECIAL	1995
VT	VAMPIRE TALES (MAGAZINE)	1973-1975
VVC	VENOM VS. CARNAGE	2004
W	WOLVERINE	1982
W2	WOLVERINE VOL. 2	1988-2003, 2012-2013
W3	WOLVERINE VOL. 3	2003-2009
W4	WOLVERINE VOL. 4	2010-2012
W5	WOLVERINE VOL. 5	2013-2014
W6	WOLVERINE VOL. 6	2014
W&J	WOLVERINE & JUBILEE	2011
W&PP	WOLVERINE & POWER PACK	2009
W&X	WOLVERINE & X-MEN	2011-2014
W&X2	WOLVERINE & X-MEN VOL. 2	2014-2015
W&X 27AU	WOLVERINE & X-MEN 27AU	2013
W&X:A&O	WOLVERINE & X-MEN: ALPHA & OMEGA	2012
W/C	WOLVERINE/CABLE: GUTS AND GLORY	1999
W/CA	WOLVERINE/CAPTAIN AMERICA	2004
W/DOOP	WOLVERINE/DOOP	2003
W/DPOOL:D	WOLVERINE/DEADPOOL: DECOY	2011
W/G	WOLVERINE/GAMBIT: VICTIMS	1995
W/H	WOLVERINE/HULK	2002
W/HERC	WOLVERINE/HERCULES	2011
W/NF:SR	WOLVERINE/NICK FURY: SCORPIO RISING	1994
W/P	WOLVERINE/PUNISHER	2004
W/P:DE	WOLVERINE/PUNISHER: DAMAGING EVIDENCE	1993
W/P:R	WOLVERINE/PUNISHER: REVELATION	1999
W/WITCHBLADE	WOLVERINE/WITCHBLADE	1997
W:AIM	WOLVERINE: AMAZING IMMORTAL MAN & OTHER BLOODY TALES	2008
W:ANN	WOLVERINE: ANNIVERSARY	2009
W:ATLAS	WOLVERINE: AGENT OF ATLAS	
W:BC	WOLVERINE: BLOODY CHOICES	1991
W:BEST	WOLVERINE: BEST THERE IS	2011-2012
W:BLOODLUST	WOLVERINE: BLOODLUST	1990
W:BR	WOLVERINE: BLACK RIO	1998
W:CB	WOLVERINE: CARNI-BRAWL	
W:CS	WOLVERINE: CHOP SHOP	2009
W:DFA	WOLVERINE: DUST FROM ABOVE	
W:DG	WOLVERINE: DANGEROUS GAMES	2008
W:DH	WOLVERINE: DEVELOPMENT HELL	
W:DOD	WOLVERINE: DEBT OF DEATH	2011
W:DOFP	WOLVERINE: DAYS OF FUTURE PAST	1997-1998
W:DOOMBRINGER	WOLVERINE: DOOMBRINGER	1997
W:E	WOLVERINE: END	2004
W:EVIL	WOLVERINE: EVILUTION	1994
W:FB	WOLVERINE: FIREBREAK	2008
W:FC	WOLVERINE: FIRST CLASS	2008-2010
W:FTS	WOLVERINE: FLIES TO A SPIDER	2009
W:GJ	WOLVERINE: GLOBAL JEOPARDY	1993
W:H	WOLVERINE: HUNGER	
W:IF	WOLVERINE: INNER FURY	1992
W:JA	WOLVERINE: JUNGLE ADVENTURE	1989
W:KILLING	WOLVERINE: KILLING	1993
W:KMS	WOLVERINE: KILLING MADE SIMPLE	2008
W:KT	WOLVERINE: KNIGHT OF TERRA	1995
W:MD	WOLVERINE: MANIFEST DESTINY	2008-2009
W:MRX	WOLVERINE: MR. X	2010
W:NETSUKE	WOLVERINE: NETSUKE	2002-2003
W:O	WOLVERINE: ORIGINS	2006-2010
W:OML	WOLVERINE: OLD MAN LOGAN GIANT-SIZE	2009
W:ONO	WOLVERINE: ONE NIGHT ONLY	
W:REV	WOLVERINE: REVOLVER	2009
W:RT	WOLVERINE: RAHNE OF TERRA	1991
W:RTH	WOLVERINE: ROAD TO HELL	2010
W:SAUDADE	WOLVERINE: SAUDADE	
W:SAV	WOLVERINE: SAVAGE	2010
W:SB	WOLVERINE: SWITCHBACK	2009
W:SNIKT	WOLVERINE: SNIKT	2003
W:SOC	WOLVERINE: SON OF CANADA	2001
W:SOUL	WOLVERINE: SOULTAKER	2005
W:UB	WOLVERINE: UNDER THE BOARDWALK	2010
W:W	WOLVERINE: WENDIGO!	2010
W:WTI	WOLVERINE: WORST THERE IS	
W:WX	WOLVERINE: WEAPON X	2009-2010
W:XISLE	WOLVERINE: XISLE	2003
WAR	WAR	1989-1990
WAR COMICS	WAR COMICS	
WARH	WARHEADS	1992-1993
WARH:BD	WARHEADS: BLACK DAWN	1993
WARM	WAR MACHINE	1994-1996
WARM2	WAR MACHINE VOL. 2	2009-2010
WARM ASH	WAR MACHINE ASHCAN	1994
WARS	WARSTRIKE	1994
WAYART	WHAT, ARE YOU ACTUALLY READING THIS?	1967
WBN	WEREWOLF BY NIGHT	1972-1977
WBN2	WEREWOLF BY NIGHT VOL. 2	1998
WCA	WEST COAST AVENGERS	1984
WCA2	WEST COAST AVENGERS VOL. 2	1985-1994
WCHRON	WARLOCK CHRONICLES	1993-1994
WE	WYATT EARP	
WEAPON0/SS	WEAPON 0/SILVER SURFER	1997
WEDDING OF DRACULA	WEDDING OF DRACULA	1993
WG	WESTERN GUNFIGHTERS	1956-1967
WG2	WESTERN GUNFIGHTERS VOL. 2	1970-1976
WHERE MONSTERS DWELL	WHERE MONSTERS DWELL	1970-1975
WHUNT	WITCH HUNTER	1996
WI?	WHAT IF?	1977-1984
WI?2	WHAT IF? VOL. 2	1989-1998
WI?AD	WHAT IF? AVENGERS DISASSEMBLED	2007
WI?ANNI	WHAT IF? ANNIHILATION	2008
WI?ASTONX	WHAT IF? ASTONISHING X-MEN	2010
WI?CA	WHAT IF? CAPTAIN AMERICA	2006
WI?CW	WHAT IF? CIVIL WAR	2008
WI?DD	WHAT IF? DAREDEVIL	2006
WI?DOOMT	WHAT IF? DOCTOR DOOM HAD BECOME THE THING?	2005
WI?FF	WHAT IF? FANTASTIC FOUR	2006
WI?FS	WHAT IF? FALLEN SON	2009
WI?GRH	WHAT IF? GENERAL ROSS HAD BECOME THE HULK?	2005
WI?IM	WHAT IF? IRON MAN: DEMON IN AN ARMOR	2005
WI?JJA	WHAT IF? JESSICA JONES HAD JOINED THE AVENGERS?	2005
WI?KPL	WHAT IF? KAREN PAGE HAD LIVED?	2005
WI?MPX	WHAT IF? MAGNETO HAD FORMED THE X-MEN WITH PROFESSOR X?	2005
WI?NFF	WHAT IF? NEWER FANTASTIC FOUR	2009
WI?SECINV	WHAT IF? SECRET INVASION	2010
WI?SMO	WHAT IF? SPIDER-MAN THE OTHER	2007
WI?SPECIAL	WHAT IF? SPECIAL	1988
WI?SUB-M	WHAT IF? SUB-MARINER	2006
WI?T	WHAT IF? THOR	2006
WI?W	WHAT IF? WOLVERINE	2006
WI?WIERINGO	WHAT IF? MIKE WIERINGO	2008
WI?WWH	WHAT IF? WORLD WAR HULK	2010
WI?XAOA	WHAT IF? X-MEN AGE OF APOCALYPSE	2007
WI?XRFSE	WHAT IF? X-MEN: RISE AND FALL OF THE SHI'AR EMPIRE	2007
WIDOWMAKER	WIDOWMAKER	2011
WIH	WAR IS HELL	1973-1975
WIH:PE	WAR IS HELL: PHANTOM EAGLE	2008
WILD WESTERN	WILD WESTERN	
WILDT	WILD THING	1993
WILDT2	WILD THING VOL. 2	1999
WISDOM	WISDOM	2007
WITCH	SCARLET WITCH	1994
WITCHBLADE/EL	WITCHBLADE/ELEKTRA	1997
WITCHES	WITCHES	2004
WIW	WARLOCK & THE INFINITY WATCH	1992-1995
WLOCK	WARLOCK (POWER OF)	1972-1976
WLOCK3	WARLOCK VOL. 3	1998-1999
WLOCK4	WARLOCK VOL. 4	1999-2000
WLOCK5	WARLOCK VOL. 5	2004-2005
WM	WONDER MAN	1986
WM2	WONDER MAN VOL. 2	1991-1994
WM3	WONDER MAN VOL. 3	2007
WMC	WIZARD MINI-COMIC	1995
WOK	WAR OF KINGS	2009
WOK:A	WAR OF KINGS:ASCENSION	2009
WOK:DHAWK	WAR OF KINGS: DARKHAWK	2009
WOK:WARC	WAR OF KINGS: WARRIORS CRYSTAL	2009
WOK:WARG	WAR OF KINGS: WARRIORS GLADIATOR	2009
WOK:WARL	WAR OF KINGS: WARRIORS LILANDRA	2009
WOM/	WOMEN OF MARVEL	2011
WOSM	WEB OF SPIDER-MAN	1985-1995
WOSM2	WEB OF SPIDER-MAN VOL. 2	2009-2010
WOSMSS	WEB OF SPIDER-MAN SUPER SPECIAL	1995
WOSS	WEB OF SCARLET SPIDER	1995-1996
WP	WOLFPACK	1988-1989
WRATH	WRATH	1994-1995
WS	WINTER SOLDIER	2012-2013
WS:WK	WINTER SOLDIER: WINTER KILLS	2007
WT	WHITE TIGER	2007
WT?	WHAT THE--?!	1988-1993
WTS	WEBSPINNERS: TALES OF SPIDER-MAN	1999-2000
WVST	WOLVERINE VS. THOR	
WWH	WORLD WAR HULK	2007-2008
WWH:A	WORLD WAR HULK: AFTERSMASH	2008
WWH:FL	WORLD WAR HULK: FRONT LINE	2007
WWH:GC	WORLD WAR HULK: GAMMA CORPS	2007-2008
WWH:X	WORLD WAR HULK: X-MEN	2007
WWHA:W	WORLD WAR HULK AFTERSMASH: WARBOUND	2008
WWHP:WB	WORLD WAR HULK PROLOGUE: WORLD BREAKER	2007
WWHS	WORLD WAR HULKS	2010
WWHS:S/T	WORLD WAR HULKS: SPIDER-MAN VS. THOR	2010
WWHS:WVSCA	WORLD WAR HULKS: WOLVERINE VS. CAPTAIN AMERICA	2010
WWT	WEIRD WONDER TALES	1973-1977
WX	WEAPON X	1995
WX2	WEAPON X VOL. 2	2002-2004
WX:DOFN	WEAPON X: DAYS OF FUTURE NOW	2002
WX:DZ	WEAPON X: DRAFT - AGENT ZERO	2002
WX:K	WEAPON X: KANE	2002
WX:M	WEAPON X: MARROW	2002
WX:S	WEAPON X: SAURON	2002
WX:WC	WEAPON X: WILD CHILD	2002
X	X-MEN	1991-2008
X2	X-MEN VOL. 2	2010-2013
X3	X-MEN VOL. 3	2013-
X51	X-51	1999-2000
X&AF	X-MEN & ALPHA FLIGHT	1985-1986
X&AF2	X-MEN & ALPHA FLIGHT VOL. 2	1998
X&CD	X-MEN & CLAN DESTINE	1996
X&M	X-MEN & MICRONAUTS	1984
X&SM	X-MEN & SPIDER-MAN	2009
X/DOOM	X-MEN/DOCTOR DOOM	1998
X/FF	X-MEN/FANTASTIC FOUR (X/4)	2005
X/RUN	X-MEN/RUNAWAYS	2006
X:198	X-MEN: 198	2006
X:ALPHA	X-MEN: ALPHA	1995
X:AVD	X-MEN: APOCALYPSE VS. DRACULA	2006
X:BS	X-MEN: BLIND SCIENCE	2010
X:CMS&B	X-MEN: CURSE OF THE MUTANTS SMOKE & BLOOD	2010
X:CMS&G	X-MEN: CURSE OF THE MUTANTS STORM & GAMBIT	2010
X:CMXVSV	X-MEN: CURSE OF THE MUTANTS X-MEN VS. VAMPIRES	2010
X:COLB	X-MEN: COLOSSUS BLOODLINE	2005-2006
X:D	X-MEN: DECLASSIFIED	2000
X:DBS	X-MEN: DIE BY THE SWORD	2007-2008
X:DG	X-MEN: DEADLY GENESIS	2006
X:DWS	X-MEN: DIVIDED WE STAND	2008
X:ES	X-MEN: ENDANGERED SPECIES	2008
X:EV	X-MEN: EMPEROR VULCAN	2008
X:FC	X-MEN: FIRST CLASS	2006-2007
X:HC	X-MEN: HELLFIRE CLUB	2000
X:HY	X-MEN: HIDDEN YEARS	1999-2001
X:KB	X-MEN: KINGBREAKER	2009
X:L	X-MEN: LEGACY	2008-2012
X:L2	X-MEN: LEGACY VOL. 2	2013
X:LIB	X-MEN: LIBERATORS	1998-1999
X:MC	X-MEN: MESSIAH COMPLEX	2007
X:MD	X-MEN: MANIFEST DESTINY	2008-2009
X:MDN	X-MEN: MANIFEST DESTINY NIGHTCRAWLER	2009
