1065 "Claremont, Chris"
1066 "Claris, Sven"
1067 "Clarissa"
1068 "Clarity/"
1069 "Clark, John"
1070 "Clark, Sarah"
1071 "Clarke, General Jere"
1072 "Clash/"
1073 "Class Clown/Glass"
1074 "Clay, Gordon"
1075 "Clayborne, Regina"
1076 "Clayton, Katrinka Ja"
1077 "Clea"
1078 "Clearcut/"
1079 "Clearwater, Judge Ma"
1080 "Clemson, Mike"
1081 "Cleopatra"
1082 "Clinton, Bill"
1083 "Clinton, Chelsea"
1084 "Cloak/Tyrone Johnson"
1085 "Cloak/Tyrone Johnson"
1086 "Clooney, Dr."
1087 "Cloud"
1088 "Clown/Crafty Eliot F"
1089 "Clumsy Foulup"
1090 "Cluster"
1091 "Coach"
1092 "Coachwhip"
1093 "Coal Tiger/T'Challa "
1094 "Cobalt"
1095 "Cobalt II"
1096 "Cobalt Man"
1097 "Cobra/Klaus Vorhees"
1098 "Cobweb"
1099 "Cockroach/"
1100 "Cockrum, Dave"
1101 "Coco"
1102 "Cody"
1103 "Cody, Gary"
1104 "Coffin, Ray"
1105 "Coffin, Warden Johns"
1106 "Coffy, Det."
1107 "Cohen, Izzy"
1108 "Cogger"
1109 "Coil"
1110 "Cold Warrior"
1111 "Coldblood/"
1112 "Coldheart"
1113 "Cole, Lynette"
1114 "Cole, Priscilla"
1115 "Cole, Wade"
1116 "Collective Man"
1117 "Collective Man II"
1118 "Collector/Taneleer Tivan"
1119 "Collette"
1120 "Collins, Bradbury"
1121 "Collins, Demitrius"
1122 "Collins, Emma"
1123 "Collins, Nick"
1124 "Collins, Tracy"
1125 "Colon, Cheryl"
1126 "Colossus"
1127 "Colossus II/Peter Rasputin"
1128 "Colossus 2013"
1129 "Colossus II Doppelganger"
1130 "Colossus II Doppelganger"
1131 "Colossus II Doppelganger"
1132 "Colossus II | Mutant X-Verse"
1133 "Comanche"
1134 "Combat/"
1135 "Comet/Harris Moore"
1136 "Comet Man/Dr. Stephe"
1137 "Commander Blaze"
1138 "Commander Courage/"
1139 "Commando/M-Nell"
1140 "Commcast/Garabed Bas"
1141 "Computo"
1142 "Conan, Neal"
1143 "Concierge, Le/"
1144 "Condor"
1145 "Conklin, Capt."
1146 "Connors, Billy"
1147 "Connors, Martha"
1148 "Conover, Alyssa"
1149 "Conover, Hannah"
1150 "Conover, Rev. Willia"
1151 "Conoway, Sekmeht"
1152 "Conquest/Bridget Mal"
1153 "Conrad, Luther Dutch"
1154 "Conroy, Karen"
1155 "Constrictor/Frank Pa"
1156 "Consuela"
1157 "Consumption"
1158 "Contemplator/Tath Ki"
1159 "Contoni, Paul"
1160 "Contrares, Anastasia"
1161 "Controller/Basil San"
1162 "Conundrum/"
1163 "Conway, Gerry"
1164 "Cooper, Cole"
1165 "Cooper, Dr. Valerie"
1166 "Cooper, Roger Caps"
1167 "Cooper, Teri"
1168 "Cooper, Whitney III"
1169 "Copper"
1170 "Copperhead/Lawrence "
1171 "Copperhead II/"
1172 "Copperhead III/Davis"
1173 "Copperhead IV/"
1174 "Coppersmith, Alfred"
1175 "Copycat/Vanessa"
1176 "Coral"
1177 "Corbeau, Dr. Peter"
1178 "Cord, Edwin"
1179 "Cord, Janice"
1180 "Cordite"
1181 "Cordova, Juan"
1182 "Cornelius, Dr."
1183 "Corona/Dagny Forrest"
1184 "Coronary/Jimmy Sharp"
1185 "Coroner"
1186 "Corrigan, Archibald "
1187 "Corruptor/Jackson Da"
1188 "Corsair"
1189 "Corsi, Tom"
1190 "Cortes, Maria Pilar"
1191 "Cortez, Fabian"
1192 "Cosmic Messiah"
1193 "Cottonmouth"
1194 "Cottonmouth II"
1195 "Count Nefaria, Luchi"
1196 "Counterweight/Jack P"
1197 "Counterweight II/Kat"
1198 "Courier/Jacob Gavin"
1199 "Courtney, Delphine"
1200 "Covey, Lawrence K."
1201 "Cowan, Earl"
1202 "Cowen, Buck"
1203 "Cowen, Elaine"
1204 "Coy, General Nguyen "
1205 "Coyote"
1206 "Cr'Reee"
1207 "Craig, Rev."
1208 "Crandal, Ben"
1209 "Cranus"
1210 "Crawford, Gen."
1211 "Crawley, Betrand"
1212 "Crazy Eight/Leslie A"
1213 "Creed"
1214 "Creed, Graydon"
1215 "Creed, Graydon | mut"
1216 "Creep/"
1217 "Crime-Buster/"
1218 "Crime-Master/Nick Lu"
1219 "Crime-Wave/Hollis"
1220 "Crimebuster/Frank Mo"
1221 "Crimewave/"
1222 "Crimson"
1223 "Crimson Commando/Fra"
1224 "Crimson Cowl II/"
1225 "Crimson Crusader/Ror"
1226 "Crimson Daffodil"
1227 "Crimson Dynamo/Prof."
1228 "Crimson Dynamo II/Bo"
1229 "Crimson Dynamo III/A"
1230 "Crimson Dynamo IV/Yu"
1231 "Crimson Dynamo V/Dim"
1232 "Crimson Dynamo Vi/Va"
1233 "Crimson Dynamo Viii/"
1234 "Crippler/Karl Strikl"
1235 "Critic"
1236 "Critical Mass"
1237 "Crix"
1238 "Croix, Ashley"
1239 "Cromwell, Hamilton"
1240 "Cross/"
1241 "Cross, Genevieve"
1242 "Cross, Harold"
1243 "Cross, Jason"
1244 "Cross, Stanley"
1245 "Cross-Wallace, Sir G"
1246 "Crossan, Annie"
1247 "Crossbones/Brock Bin"
1248 "Crossbones II/"
1249 "Crossbow"
1250 "Crossfire"
1251 "Crotus"
1252 "Crow, Rev. Joshua"
1253 "Crowe, Geronimo"
1254 "Crowley"
1255 "Crowley, Sen."
1256 "Crown"
1257 "Crucible/Byron Calle"
1258 "Crule"
1259 "Crusader II/Arthur B"
1260 "Crusader X/Brian Bra"
1261 "Crusher/El Professor"
1262 "Crusher II/Juan Apon"
1263 "Crushtacean"
1264 "Crux/Cristal Lemiuex"
1265 "Crystal [Inhuman]"
1266 "Cudgel/"
1267 "Cueball/"
1268 "Cuffs/"
1269 "Cummings, Diane"
1270 "Cursed Lotus"
1271 "Curson, Lt. Tara"
1272 "Curzon, Detective In"
1273 "Cushing, Kate"
1274 "Cussler, Phillip"
1275 "Cussler, Phillip Jr."
1276 "Cut"
1277 "Cutthroat/Daniel Lei"
1278 "Cutter"
1279 "Cy-Phyrr 4"
1280 "Cyanide Jane"
1281 "Cybele [Eternal]"
1282 "Cyber"
1283 "Cybermancer/Dr. Suzi"
1284 "Cyberslik"
1285 "Cybertooth/Yen Hsieh"
1286 "Cyborg X/"
1287 "Cyclone"
1288 "Cyclone II/Pierre Fr"
1289 "Cyclops/Scott Summers"
1290 "Cyclops 2013"
1291 "Cyclops Doppelganger"
1292 "Cyclops Doppelganger"
1293 "Cyclops Doppelganger"
1294 "Cyclops II"
1295 "Cyclops | Mutant X-Verse"
1296 "Cylla"
1297 "Cylla II"
1298 "Cynas"
1299 "Cypher/Doug Ramsey"
1300 "Cypress/"
1301 "Cyra [Asgardian]"
1302 "Cyttorak"
1303 "D.k./David Kalen"
1304 "D.o.a."
1305 "D'Alexis, Amber"
1306 "D'Angelo, Lieutenant"
1307 "D'Auria, Jack"
1308 "D'Kay"
1309 "D'Ken [Shi'ar]"
1310 "D'Spayre"
1311 "D'Spryte"
1312 "D'Won"
1313 "Da Costa, Emmanuel"
1314 "Daboia, Russell"
1315 "Dabuta, Nigel"
1316 "Daddy Longlegs/Ramse"
1317 "Daddy Wronglegs"
1318 "Dagda"
1319 "Dagger/Tandy Bowen"
1320 "Dagger/Tandy Bowen |"
1321 "Dahn, Farnoq"
1322 "Dai-Kumo"
1323 "Dakesian, Nanci"
1324 "Dakimh The Enchanter"
1325 "Dakini"
1326 "Dakor, Yogi"
1327 "Damage"
1328 "Damballah"
1329 "Damballah II"
1330 "Damian, Dr. Daniel"
1331 "Damian, Margo"
1332 "Dan-Farr"
1333 "Dangor"
1334 "Dania"
1335 "Daniels, Brie"
1336 "Danning, Sheila"
1337 "Dansen Macabre"
1338 "Dante"
1339 "Dantes, Dr. Edwina"
1340 "Danvers, Joe"
1341 "Danvers, Mrs. Joe"
1342 "Danville, Sen. Owen"
1343 "Darco"
1344 "Dare, Johnny"
1345 "Dare, Kathleen"
1346 "Dare, Rossalyn"
1347 "Daredevil/Matt Murdock"
1348 "Daredevil Doppelganger"
1349 "Daredevil Doppelganger"
1350 "Daredevil Doppelganger"
1351 "Daredevil Doppelganger"
1352 "Daredevil | Mutant X-Verse"
1353 "Dargil"
1354 "Daria"
1355 "Dark"
1356 "Dark Beast/Henry Mcc"
1357 "Dark Counsel/Vartu"
1358 "Dark Crawler"
1359 "Dark Hunter"
1360 "Dark Master"
1361 "Dark Mother/Finality"
1362 "Dark One"
1363 "Dark Raider"
1364 "Dark Wind/Kenji Oyam"
1365 "Darkhawk/Chris Powel"
1366 "Darkhawk Doppelganger"
1367 "Darkoth/Major Desmon"
1368 "Darkover, Professor "
1369 "Darkstar/Laynia Serg"
1370 "Darla"
1371 "Darlegung, Gen."
1372 "Darrow, Marissa II"
1373 "David, Peter"
1374 "Davidoff"
1375 "Davis, Abby"
1376 "Davis, Principal"
1377 "Dawn"
1378 "Dawson, Dictionary"
1379 "Day"
1380 "Daydreamer/Catherine"
1381 "Daytripper/Amanda Se"
1382 "Dazzler/Burtram Wort"
1383 "Dazzler II/Allison B"
1384 "De La Courte"
1385 "De La Fontaine, Cont"
1386 "De La Joya, Sister m"
1387 "De La Salle, Beatric"
1388 "De La Spirosa, Count"
1389 "Dead Head/"
1390 "Dead Ringer/Lou"
1391 "Deadair"
1392 "Deadbolt"
1393 "Deadeye/"
1394 "Deadhead"
1395 "Deadly Doris"
1396 "Deadmaker/Gregori An"
1397 "Deadpool/Jack/Wade Wilson"
1398 "Dean, Betty"
1399 "Dean, Darby"
1400 "Dean, Susan"
1401 "Deangelo, Devlin"
1402 "Death"
1403 "Death Adder"
1404 "Death Sting/Miranda "
1405 "Death'S Head"
1406 "Death-Stalker"
1407 "Deathbird [Shi'Ar]"
1408 "Deathcharge"
1409 "Deathcry [Shi'Ar]"
1410 "Deathlok/Colonel Lut"
1411 "Deathlok II/Col. Joh"
1412 "Deathlok III/Michael"
1413 "Deathlok III Doppelganger"
1414 "Deathlok IV"
1415 "Deathlok | Mutant X-Verse"
1416 "Deathshield/"
1417 "Deathstroke/"
1418 "Deathtoll"
1419 "Deathunt 9000"
1420 "Deathurge"
1421 "Deathwatch/Stephan L"
1422 "Decay/"
1423 "Decay II/Yoshiro Hac"
1424 "Decibel"
1425 "Defensor"
1426 "Degann, Kris"
1427 "Deimos"
1428 "Dekker, General Lyle"
1429 "Del Hierro, Blanca"
1430 "Delacorte, Arthur"
1431 "Delany, Capt."
1432 "Delazny, Charles L."
1433 "Delazny, Dorian"
1434 "Delgado"
1435 "Delgado, Father"
1436 "Delgado, Luz"
1437 "Delgado, Rufus"
1438 "Delilah"
1439 "Delphi"
1440 "Delphi II"
1441 "Delphis, Sir"
1442 "Delphos"
1443 "Deluge"
1444 "Deluge II"
1445 "Demeityr"
1446 "Demi-God"
1447 "Demitrius"
1448 "Demogoblin"
1449 "Demolition Man/Denni"
1450 "Demolition Man Doppe"
1451 "Demon Bear"
1452 "Demonicus/Dr. Dougla"
1453 "Demonstaff"
1454 "Denak"
1455 "Dennager, Michael"
1456 "Dennehy, Robert"
1457 "Dennis, Marty"
1458 "Depalma, Mr."
1459 "Depaul, Shield Speci"
1460 "Desadia"
1461 "Desak/Desak Sterixia"
1462 "Designate/Tarene"
1463 "Desolation/"
1464 "Destine, Adam"
1465 "Destine, Newton"
1466 "Destiny/Paul Destine"
1467 "Destiny II/Irene Adl"
1468 "Destrak"
1469 "Destroyer III"
1470 "Destructor/Professor"
1471 "Deuce"
1472 "Deutsch, Gen."
1473 "Devastator/Kirov Pet"
1474 "Devastator II/Gregor"
1475 "Deveraux, Inspector "
1476 "Devereaux, Iris"
1477 "Devereaux, Michelle"
1478 "Devil Dinosaur"
1479 "Devil Dinosaur | mut"
1480 "Devil-Slayer/Eric Si"
1481 "Deville, Arcadia"
1482 "Deville, Jennifer Cr"
1483 "Devine, Anton"
1484 "Devlor"
1485 "Devoor, Albert"
1486 "Devos The Devestator"
1487 "Devourer"
1488 "Dewitt, Kearson"
1489 "Dewitt, Lucius"
1490 "Dewolff, Jean"
1491 "Dewolff, Meredith"
1492 "Dex"
1493 "Dexam"
1494 "Dezoan, John"
1495 "Dherek"
1496 "Diablo/Esteban De Ab"
1497 "Diamond Head"
1498 "Diamond Lil/Lillian "
1499 "Diamond, Bob"
1500 "Diamond, Chucky"
1501 "Diamond, Kathy"
1502 "Diamondback"
1503 "Diamondback II/Rache"
1504 "Diamonde, Yvette"
1505 "Diamondhead/Dyker"
1506 "Dibbs, Lionel"
1507 "Dibdeb"
1508 "Dice/Rob Fortune"
1509 "Dichinson, Ricky"
1510 "Die'Ode/"
1511 "Diego, Manuel"
1512 "Dietz, Susan"
1513 "Digger"
1514 "Digger II/"
1515 "Dillon, Anita"
1516 "Dillon, Bernie"
1517 "Dillon, Jonathan"
1518 "Dinah-Soar"
1519 "Dinu"
1520 "Dionysus [Greek God]"
1521 "Dipalma, Johnny"
1522 "Director X"
1523 "Dirge/"
1524 "Dirkson, Gus"
1525 "Dirt Nap"
1526 "Dirty Wolff"
1527 "Discus"
1528 "Disprosium"
1529 "Distorter"
1530 "Divinity"
1531 "Dixon, General"
1532 "Dizzie"
1533 "Dmitri"
1534 "Doc"
1535 "Doc Samson/Dr. Leona"
1536 "Doc Samson | Mutant X-Verse"
1537 "Dockery, Rupert"
1538 "Doctor Dredd"
1539 "Doctor Mandibus"
1540 "Doctor, Dr. Joshua"
1541 "Doggerel"
1542 "Dolan, Capt. Thomas"
1543 "Dolan, Stacy"
1544 "Dollar Bill"
1545 "Dolman"
1546 "Domani, Dino"
1547 "Domina"
1548 "Dominex"
1549 "Domino"
1550 "Domino II"
1551 "Domino III/Beatrice/"
1552 "Dominus"
1553 "Dominus II"
1554 "Domo"
1555 "Don, Gai No"
1556 "Donaldson, Linda"
1557 "Donar"
1558 "Donleavy, Hannah"
1559 "Donnely, Victoria To"
1560 "Donohue, Trevor"
1561 "Donyell"
1562 "Doom, Dr. Bob"
1563 "Doomsday Man"
1564 "Doomsday Man II"
1565 "Doop"
1566 "Doorman"
1567 "Doppelganger"
1568 "Dorcas, Lemuel Dr."
1569 "Dorma [Atlantean]"
1570 "Dorma II [Atlantean]"
1571 "Dormammu"
1572 "Dornova-Blonsky, Nad"
1573 "Dorrek [Skrull]"
1574 "Dorrek II"
1575 "Doughboy"
1576 "Douglock 2013"
1577 "Dover, Donna-Lee"
1578 "Dovinia"
1579 "Dr. Angst/Floyd Mang"
1580 "Dr. Bong"
1581 "Dr. Decibel/Anton De"
1582 "Dr. Doom/Victor Von "
1583 "Dr. Doom Clone/Victor Von"
1584 "Dr. Doom Doppelganger"
1585 "Dr. Doom | Mutant X-Verse"
1586 "Dr. Doom | timeslide"
1587 "Dr. Druid/Anthony Lu"
1588 "Dr. Faustus"
1589 "Dr. Goodwrench"
1590 "Dr. Hydro"
1591 "Dr. Midas/"
1592 "Dr. Mime"
1593 "Dr. Nemesis/Dr. Stoc"
1594 "Dr. Octopus/Otto Octavius"
1595 "Dr. Octopus II/Carol"
1596 "Dr. Octopus | Mutant X-Verse"
1597 "Dr. Phobos"
1598 "Dr. Power/Dr. Maximu"
1599 "Dr. Spectrum/Joseph "
1600 "Dr. Spectrum II/Dr. "
1601 "Dr. Spectrum III/Rev"
1602 "Dr. Strange/Stephen "
1603 "Dr. Strange Doppelganger"
1604 "Dr. Strange Doppelganger"
1605 "Dr. Strange | Mutant X-Verse"
1606 "Dr. Stranger Yet"
1607 "Dr. Sun"
1608 "Dr. Synne"
1609 "Dr. Vault"
1610 "Dr. Volkh/Vladimir O"
1611 "Dr. Zeus"
1612 "Dracchiss"
1613 "Dracula/Vlad Tepes"
1614 "Dracula | Mutant X-Verse"
1615 "Drago, Valerie"
1616 "Dragon Man"
1617 "Dragon Of The Moon"
1618 "Dragona"
1619 "Dragonblood, Ulysses"
1620 "Dragoness"
1621 "Dragonfist"
1622 "Dragonfly/Veronica D"
1623 "Dragonfly II/Meiko Y"
1624 "Dragonhead"
1625 "Dragonmegas, Jessie"
1626 "Dragonus"
1627 "Dragonwing/"
1628 "Drake, Carlton"
1629 "Drake, Franklin"
1630 "Drake, Madeline Beat"
1631 "Drake, Malcolm"
1632 "Drake, William Rober"
1633 "Dran, Damon"
1634 "Drax/Arthur Douglas"
1635 "Drax Doppelganger"
1636 "Drax | Mutant X-Verse"
1637 "Dreadface"
1638 "Dreadknight/Bram Vel"
1639 "Dreadnaught"
1640 "Dream Queen"
1641 "Dreamguard/Deputy Wi"
1642 "Dreaming Celestial/T"
1643 "Dreyfuss, Rachel"
1644 "Driscoll, Mayor"
1645 "Dromedan"
1646 "Druid/Dredmund Cromw"
1647 "Druig"
1648 "Drumm, Collette"
1649 "Drumm, Jericho"
1650 "Dry"
1651 "Dubois, Dr. Claudia"
1652 "Dubois, Herve"
1653 "Dubois, Noah"
1654 "Ducharme"
1655 "Ducreste, Abrian"
1656 "Duffy, Sgt. Mike"
1657 "Dugan, Timothy Aloyisius Cadwallader"
1658 "Dugan, Timothy Aloyi"
1659 "Dugan, Dum Dum | mut"
1660 "Dulb"
1661 "Dultry, Margaret"
1662 "Duncan, Fred"
1663 "Duner, Major"
1664 "Dunham, Laura"
1665 "Dunleavy, Gen. Arlen"
1666 "Duran, Conal"
1667 "Dusk"
1668 "Dusk III"
1669 "Duvall, Snaky"
1670 "Dweller In Darkness"
1671 "Dworman, Jim"
1672 "Dwyer, Marissa"
1673 "Dyna-Mite/Roger Aubr"
1674 "Earle, Caryn"
1675 "Earth-Lord/Kyle Broc"
1676 "Earthquake"
1677 "Ebony"
1678 "Ecce [Watcher]"
1679 "Echo/Maya Lopez"
1680 "Eclecta/"
1681 "Ecliptic"
1682 "Ecstacy/Mme. Rene De"
1683 "Edda"
1684 "Editor"
1685 "Edgerton, Gayle"
1686 "Edgerton, Mr."
1687 "Edwards, Martin/Dr. "
1688 "Eel/Leopold Stryke"
1689 "Eel II/Edward Lavell"
1690 "Eel III"
1691 "Eelak"
1692 "Eeny"
1693 "Effigy/Lt. Velmax/ja"
1694 "Egghead/Prof. Elihas"
1695 "Egma"
1696 "Ego"
1697 "Ego-Prime"
1698 "Ehman, Heidi"
1699 "Eightball"
1700 "Eilif Dragonslayer"
1701 "Eisman, Betty"
1702 "Eitri"
1703 "Ejulp"
1704 "Ekak"
1705 "El Aguila"
1706 "El Conquistador"
1707 "El Gibar, Achmed"
1708 "El Jaguar"
1709 "El Tigre"
1710 "El Toro Negro/Sergio"
1711 "El Toro Rojo"
1712 "El Uno"
1713 "El Vampiro"
1714 "Elamron"
1715 "Elathan"
1716 "Elec'Trix/"
1717 "Electra"
1718 "Electro/Max Dillon"
1719 "Electron"
1720 "Elejea"
1721 "Elektra/Elektra Natchios"
1722 "Elektra | Mutant X-Verse"
1723 "Electryon"
1724 "Elite/"
1725 "Ellenthorpe, Mariah"
1726 "Ellington, Dr./Travi"
1727 "Ellis, Ken"
1728 "Elo"
1729 "Elsie Dee"
1730 "Elwood"
1731 "Elysia"
1732 "Elysius"
1733 "Ember"
1734 "Empath/Manuel Alfons"
1735 "Emplate/Marius St. C"
1736 "Empress R'Kill [Skru"
1737 "Empress S'Byll [Skru"
1738 "Enchanter"
1739 "Enchantress/Amora/he"
1740 "Endo, Dr. Suzi"
1741 "Enforcer/Delazny"
1742 "Englehart, Steve"
1743 "Enraged"
1744 "Enrakt"
1745 "Ent"
1746 "Entity"
1747 "Entity II"
1748 "Eon"
1749 "Ephesus"
1750 "Epoch"
1751 "Epstein, Morris"
1752 "Epstein, Mrs."
1753 "Epstein, Prof. Nora"
1754 "Epurer, Giscard"
1755 "Equilibrius"
1756 "Equinox/Terry Sorens"
1757 "Erbium"
1758 "Erg"
1759 "Eric The Red [Shi'Ar"
1760 "Eric The Red II"
1761 "Erishkigel"
1762 "Erishkigel II/Holly "
1763 "Eros"
1764 "Erwin, Clytemnestra"
1765 "Erwin, Morley"
1766 "Eson [Celestial]"
1767 "Eson II"
1768 "Essex"
1769 "Essex, Rebecca"
1770 "Estaves, Dr. Rosa"
1771 "Estaves, Marie"
1772 "Eternal Brain/Profes"
1773 "Eternity/Adam Qadmon"
1774 "Etuban"
1775 "Etzion, General"
1776 "Europium"
1777 "Evans, Doris"
1778 "Eve 3,031"
1779 "Ever"
1780 "Everett, Bill"
1781 "Everwraith/"
1782 "Every-Man"
1783 "Evilhawk/Dargin Bokk"
1784 "Exalt"
1785 "Exalted One"
1786 "Executioner"
1787 "Executioner II/Skurg"
1788 "Executioner III/Brut"
1789 "Executioner IV"
1790 "Executioner V"
1791 "Exeter, Lt."
1792 "Exile"
1793 "Exitar"
1794 "Exodus/Bennet Dupari"
1795 "Expediter/John Wrait"
1796 "Expediter II/Zoe Cul"
1797 "Ezekeel"
1798 "Facade"
1799 "Face/Col. Eisen"
1800 "Fagin"
1801 "Fahe"
1802 "Fairmont, Amanda Man"
1803 "Fairmont, Hannah"
1804 "Faith"
1805 "Falcon/Sam Wilson"
1806 "Falcona [Inhuman]"
1807 "Falconer, Calvin"
1808 "Falk, Dr. Jennie"
1809 "Fallen | Mutant X-Verse"
1810 "Fallon, Howard"
1811 "Fallon, Meg"
1812 "Fallon, Rigby"
1813 "Falsworth, Kenneth"
1814 "Falzon"
1815 "Famine/Autumn Rolfso"
1816 "Famine | Mutant X-Verse"
1817 "Fancy Dan"
1818 "Fandral [Asgardian]"
1819 "Fandral | Mutant X-Verse"
1820 "Fang"
1821 "Fang II"
1822 "Fang III"
1823 "Fantasia"
1824 "Fantasma"
1825 "Farahd"
1826 "Fargo, Flagg"
1827 "Farouk"
1828 "Farrel, Mike"
1829 "Fatale/Pamela Greenw"
1830 "Fate, Ian"
1831 "Fath"
1832 "Father Time"
1833 "Faversham, Daphne"
1834 "Fawkes"
1835 "Fawn, Felicia"
1836 "Fayrelyte Stronghear"
1837 "Faze"
1838 "Fear Eater/Kkallakku"
1839 "Feiffer, Deputy Beau"
1840 "Feldstadt, Dr. Hans"
1841 "Fenris"
1842 "Fenster, Richard"
1843 "Fenton, Barney"
1844 "Fenway"
1845 "Fer De Lance/Teresa"
1846 "Fera"
1847 "Feral/Maria Callasan"
1848 "Ferguson, Isabel"
1849 "Ferocia/"
1850 "Feron"
1851 "Ferrari, Connie"
1852 "Ferris"
1853 "Ferro2"
1854 "Feuer"
1855 "Fever Pitch/"
1856 "Fiddler, Barney"
1857 "Fielder"
1858 "Fielding, Clarence"
1859 "Fields, Marjorie"
1860 "Fields, Prof. Willia"
1861 "Fields, Todd"
1862 "Fields, Traci"
1863 "Fieldstone/"
1864 "Fielstein, Fireworks"
1865 "Fifolet"
1866 "Fillmore, Betty"
1867 "Fillmore, Garret"
1868 "Fillmore, Sheriff Do"
1869 "Fim"
1870 "Fin/Peter Noble"
1871 "Fin Fang Foom/Midgar"
1872 "Fin Fang Foom | Mutant X-Verse"
1873 "Fire Eater/Tomas"
1874 "Firearm/"
1875 "Fireballs/Jack Farle"
1876 "Firebird/Bonita Juar"
1877 "Firebolt"
1878 "Firebrand/Gary Gilbe"
1879 "Firebrand II/Broxtel"
1880 "Firebrand III/Richar"
1881 "Firebug/"
1882 "Firefall/Karas"
1883 "Firefall II"
1884 "Firefall III/Archie "
1885 "Firefall IV/Tarn"
1886 "Firefight/"
1887 "Firefist/Rusty Colli"
1888 "Firefist II/"
1889 "Firefly"
1890 "Firefly II"
1891 "Firelord/Pyreus Kril"
1892 "Firestar/Angelica Jo"
1893 "Firestar Doppelganger"
1894 "Firestar Doppelganger"
1895 "Firestar | Mutant X-Verse"
1896 "Firestrike/Dalton Be"
1897 "Firewall/Theary/min "
1898 "Fisher, Prof. France"
1899 "Fishman, Dr. Jonatha"
1900 "Fisk, Vanessa"
1901 "Fist/"
1902 "Fitch/"
1903 "Fitzpatrick, Will"
1904 "Fitzgerald, Kenny"
1905 "Fitzgerald, Molly"
1906 "Fitzroy, Trevor"
1907 "Fixer/Sweeney"
1908 "Fixer II/Paul Norber"
1909 "Fixx"
1910 "Fiz [Skrull]"
1911 "Fizgig/"
1912 "Flag-Smasher"
1913 "Flambe/"
1914 "Flame"
1915 "Flame II"
1916 "Flare/"
1917 "Flash/Barry Allen/bu"
1918 "Flatiron/Russell"
1919 "Flatman"
1920 "Fleet, Jonas"
1921 "Fleet, Tamara"
1922 "Fleming, Philip"
1923 "Flex/Adrian Corbo"
1924 "Flinch/"
1925 "Flinn, Lancelot Lanc"
1926 "Flint, Lt."
1927 "Flo"
1928 "Flores, Dahlia"
1929 "Flores, Jamie"
1930 "Flores, Shanice"
1931 "Florescu, Anton"
1932 "Fluffy"
1933 "Flux/Private Benny T"
1934 "Fly"
1935 "Flying Dutchman"
1936 "Flying Fox"
1937 "Flying Tiger"
1938 "Flynn"
1939 "Fogelstrom, Hiram"
1940 "Fogg/Thomas Fogg"
1941 "Fogg, Archimedes Arc"
1942 "Fold"
1943 "Fondozzi, Mickey"
1944 "Fong, Dr. Charles Wa"
1945 "Fong, Katy"
1946 "Fong, Li"
1947 "Fontaine, Cinder"
1948 "Fontanelle/Gloria Da"
1949 "Fontreaux, Guy"
1950 "Fool"
1951 "Foolkiller/Ross Ever"
1952 "Foolkiller II/Greg S"
1953 "Foolkiller III/Kurt "
1954 "Force/Clayton Wilson"
1955 "Ford"
1956 "Ford, Gerald"
1957 "Forearm"
1958 "Foreigner/Rafael Bas"
1959 "Forge"
1960 "Forge | earth 998"
1961 "Forge | Mutant X-Verse"
1962 "Forgotten One/Gilgam"
1963 "Forrester, Capt. Ale"
1964 "Forrester, Dr. Cedri"
1965 "Forthward, Kent"
1966 "Fortunato"
1967 "Fortunato, Giacomo J"
1968 "Fortunato, James"
1969 "Fortunato, Mary"
1970 "Fortune, Dominic"
1971 "Foundry"
1972 "Fowler, Red"
1973 "Fox, Phil"
1974 "Foxbat"
1975 "Foxfire/Olivia Under"
1976 "Frankenstein Monster"
1977 "Frankenstein, Basil"
1978 "Frankensurfer/Borgo"
1979 "Frankie The Fish"
1980 "Franklin, Jeremy"
1981 "Fraser, Det. Kate"
1982 "Freak Quincy"
1983 "Fredd"
1984 "Fredericks, General"
1985 "Frederickson, Kolina"
1986 "Free Spirit/Cathy We"
1987 "Freeman, Derek"
1988 "Freeman, Duane Jerom"
1989 "Frenchie/Jean-Paul D"
1990 "Friday"
1991 "Friedlander, Sharon"
1992 "Frigga"
1993 "Frog Man/Frog Le Bla"
1994 "Frog-Man II/Eugene P"
1995 "Froh"
1996 "Frost"
1997 "Frost, Adrienne"
1998 "Frost, Byron"
1999 "Frost, Carmilla"
2000 "Frost, Cordelia"
2001 "Frost, Deacon"
2002 "Frostbite/Dr. Sloane"
2003 "Fu Manchu"
2004 "Fu'Se"
2005 "Fuanaro, Renee"
2006 "Fugue"
2007 "Fujikawa, Kenjiro"
2008 "Fujikawa, Rumiko"
2009 "Fullerton, Mary Elle"
2010 "Fullerton-Smith, Cas"
2011 "Funaro, Donna"
2012 "Furgar"
2013 "Furman, Richard"
2014 "Furmintz, Harmon"
2015 "Fury, Dawn"
2016 "Fury, Col. Nicholas "
2017 "Fury, Nick II"
2018 "Fury, Nick L.m.d."
2019 "Fury, Nick | Mutant X-Verse"
2020 "Fusion/Markley"
2021 "Futurist"
2022 "G'Anym"
2023 "Gaard/Johnny Storm E"
2024 "Gaark"
2025 "Gabriel III"
2026 "Gadfly/Ruth Macrae"
2027 "Gadriel"
2028 "Gaea"
2029 "Gaff/Sidney E. Levin"
2030 "Gaia"
2031 "Galactus/Galan"
2032 "Galadriel"
2033 "Galannan, Bill"
2034 "Gale, Sheriff"
2035 "Galen"
2036 "Galen Kor, Admiral ["
2037 "Gallagher, Bob"
2038 "Galtus"
